event_id,canonical_row_6104,original_index,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,R_model_state_for_iv_model,unit_note
LZW-E003573,3573,3573,1.8722e-07,0.00319,0.05042,0.0001241871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003574,3574,3574,1.8722e-07,0.00319,0.05042,0.0001241871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003575,3575,3575,1.87218e-07,0.00319,0.05043,0.00012421182266009854,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003576,3576,3576,1.8721700000000005e-07,0.00319,0.05044,0.00012423645320197045,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003577,3577,3577,1.8721700000000005e-07,0.00319,0.05044,0.00012423645320197045,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003578,3578,3578,1.87211e-07,0.00319,0.05044,0.00012423645320197045,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003579,3579,3579,1.8721e-07,0.00319,0.05044,0.00012423645320197045,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003580,3580,3580,1.87213e-07,0.00319,0.05044,0.00012423645320197045,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003581,3581,3581,1.87208e-07,0.00319,0.05048,0.0001243349753694581,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003582,3582,3582,1.87208e-07,0.00319,0.05047,0.0001243103448275862,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003583,3583,3583,1.87209e-07,0.00319,0.05046,0.00012428571428571428,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003584,3584,3584,1.87206e-07,0.00319,0.05047,0.0001243103448275862,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003585,3585,3585,1.87207e-07,0.00319,0.05046,0.00012428571428571428,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003586,3586,3586,1.87207e-07,0.00319,0.05046,0.00012428571428571428,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003587,3587,3587,1.87206e-07,0.00319,0.05048,0.0001243349753694581,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003588,3588,3588,1.87205e-07,0.00319,0.05048,0.0001243349753694581,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003589,3589,3589,1.87203e-07,0.00319,0.05049,0.00012435960591133005,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003590,3590,3590,1.87202e-07,0.00319,0.05049,0.00012435960591133005,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003591,3591,3591,1.87201e-07,0.00319,0.05049,0.00012435960591133005,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003592,3592,3592,1.87196e-07,0.00319,0.0505,0.00012438423645320197,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003593,3593,3593,1.87189e-07,0.0032,0.0505,0.00012438423645320197,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003594,3594,3594,1.87188e-07,0.0032,0.0505,0.00012438423645320197,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003595,3595,3595,1.87171e-07,0.0032,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003596,3596,3596,1.87165e-07,0.0032,0.05062,0.00012467980295566503,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003597,3597,3597,1.87167e-07,0.0032,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003598,3598,3598,1.87168e-07,0.0032,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003599,3599,3599,1.87163e-07,0.0032,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003600,3600,3600,1.87161e-07,0.0032,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003601,3601,3601,1.87162e-07,0.0032,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003602,3602,3602,1.87156e-07,0.0032,0.05061,0.00012465517241379311,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003603,3603,3603,1.87151e-07,0.0032,0.05064,0.00012472906403940886,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003604,3604,3604,1.87155e-07,0.0032,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003605,3605,3605,1.87158e-07,0.0032,0.05055,0.00012450738916256157,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003606,3606,3606,1.8716e-07,0.0032,0.05054,0.00012448275862068966,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003607,3607,3607,1.8716e-07,0.0032,0.05054,0.00012448275862068966,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003608,3608,3608,1.87158e-07,0.0032,0.05055,0.00012450738916256157,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003609,3609,3609,1.87154e-07,0.0032,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003610,3610,3610,1.87148e-07,0.0032,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003611,3611,3611,1.87145e-07,0.0032,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003612,3612,3612,1.8714600000000005e-07,0.0032,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003613,3613,3613,1.8714e-07,0.0032,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003614,3614,3614,1.87143e-07,0.0032,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003615,3615,3615,1.87145e-07,0.0032,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003616,3616,3616,1.8714e-07,0.0032,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003617,3617,3617,1.87137e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003618,3618,3618,1.87137e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003619,3619,3619,1.87131e-07,0.00321,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003620,3620,3620,1.87134e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003621,3621,3621,1.87134e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003622,3622,3622,1.87135e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003623,3623,3623,1.87133e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003624,3624,3624,1.87133e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003625,3625,3625,1.87135e-07,0.00321,0.05055,0.00012450738916256157,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003626,3626,3626,1.87135e-07,0.00321,0.05055,0.00012450738916256157,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003627,3627,3627,1.87132e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003628,3628,3628,1.87124e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003629,3629,3629,1.8711900000000002e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003630,3630,3630,1.87121e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003631,3631,3631,1.87115e-07,0.00321,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003632,3632,3632,1.87116e-07,0.00321,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003633,3633,3633,1.87118e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003634,3634,3634,1.8711900000000002e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003635,3635,3635,1.87118e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003636,3636,3636,1.87118e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003637,3637,3637,1.8711900000000002e-07,0.00321,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003638,3638,3638,1.87117e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003639,3639,3639,1.87116e-07,0.00321,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003640,3640,3640,1.87115e-07,0.00321,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003641,3641,3641,1.87108e-07,0.00321,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003642,3642,3642,1.87102e-07,0.00322,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003643,3643,3643,1.87101e-07,0.00322,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003644,3644,3644,1.8709500000000002e-07,0.00322,0.05062,0.00012467980295566503,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003645,3645,3645,1.87098e-07,0.00322,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003646,3646,3646,1.87101e-07,0.00322,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003647,3647,3647,1.871e-07,0.00322,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003648,3648,3648,1.87102e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003649,3649,3649,1.871e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003650,3650,3650,1.871e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003651,3651,3651,1.8709900000000005e-07,0.00322,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003652,3652,3652,1.871e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003653,3653,3653,1.8709900000000005e-07,0.00322,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003654,3654,3654,1.871e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003655,3655,3655,1.87098e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003656,3656,3656,1.87098e-07,0.00322,0.05056,0.0001245320197044335,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003657,3657,3657,1.8709500000000002e-07,0.00322,0.05057,0.0001245566502463054,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003658,3658,3658,1.8709500000000002e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003659,3659,3659,1.87094e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003660,3660,3660,1.87089e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003661,3661,3661,1.87086e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003662,3662,3662,1.87089e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003663,3663,3663,1.87084e-07,0.00322,0.05062,0.00012467980295566503,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003664,3664,3664,1.87086e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003665,3665,3665,1.87084e-07,0.00322,0.05061,0.00012465517241379311,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003666,3666,3666,1.87084e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003667,3667,3667,1.87083e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003668,3668,3668,1.87083e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003669,3669,3669,1.87083e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003670,3670,3670,1.87078e-07,0.00322,0.05061,0.00012465517241379311,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003671,3671,3671,1.87072e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003672,3672,3672,1.8707e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003673,3673,3673,1.87065e-07,0.00322,0.05064,0.00012472906403940886,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003674,3674,3674,1.87065e-07,0.00322,0.05063,0.00012470443349753694,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003675,3675,3675,1.87069e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003676,3676,3676,1.87069e-07,0.00322,0.0506,0.00012463054187192117,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003677,3677,3677,1.8707e-07,0.00322,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003678,3678,3678,1.87071e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003679,3679,3679,1.87069e-07,0.00322,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003680,3680,3680,1.87069e-07,0.00322,0.05059,0.00012460591133004926,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E003681,3681,3681,1.8707e-07,0.00322,0.05058,0.00012458128078817734,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
